ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.146976296126542,196.56268455939278,16911.20377300041,6.890505480307937,320.10087527999696,520.1113581748348,12.854238983078801,66.81417648580927,4.025762215893221,1
,242.90943630656878,9654.733680734054,6.2539803924667305,359.6658351668334,588.5667126539669,15.197014622333654,62.822850176101916,5.6522221130790165,1
5.040331692395899,232.23447906840016,25653.690231044748,5.929307621591023,328.329579682243,529.0525352665002,13.539409584490329,38.34673827787296,3.6033256152073516,1
,281.58216230439865,21707.492257748752,5.037261233655401,348.23971946864805,347.95749852783496,15.370097583998188,85.92035020298319,4.003819011511167,1
7.745499128179053,168.35562378013276,14336.627521273336,5.2643100454838105,,421.4853341069264,7.496410135603583,67.62476659718729,4.0433347814756075,1
6.259651602740059,208.37943033010623,37356.74640137827,8.56548727319319,256.47383860292905,380.24019274324513,5.5676927910151335,68.44186535508449,4.213405262223435,1
8.596391179552715,189.52316077036443,14518.974500689232,5.124129421964379,422.99041301909364,348.0414888599463,17.358071468102764,,3.519884366217547,1
5.767349596865663,272.4721780907016,15417.932834388865,7.728859875071584,315.4049171336671,424.461151952724,15.284267575678257,60.822134700690526,3.896090487367949,1
7.0889406421502255,206.36412193936965,13839.713425986325,8.08824196976233,321.29614145628665,369.96933326573185,14.896092156509042,66.67465815004317,5.661104287047449,1
8.029181612754343,158.04039836256337,19663.469428043718,8.433448388281507,283.2704951086299,431.3047160750461,20.6961980569385,59.97292857347223,4.388551011831945,1
,286.2017632826901,46931.8842927942,7.440023939584451,262.52645596294246,557.4218785213974,14.471650327428847,74.04385963226025,4.120931424045978,1
4.72578556493077,249.67099941958304,20834.294278345147,5.03601005290663,378.9986844595122,411.11448526117755,17.769641429076046,78.81743621228539,3.1563314195864676,1
8.195765359895596,214.517610399437,10389.542537940963,6.2954050221532505,327.1938978986331,403.18991297102946,15.067041652409557,72.75681245594475,3.218709224251616,1
6.4437536684450585,196.61599162323736,25740.412590741085,2.4843799772443687,435.67276460075556,352.35362276975275,16.92441863858477,33.05188770534353,4.4986849314286115,1
7.039094321089831,179.64522454627132,28827.36018562907,4.945555199305746,389.88927094142684,593.3962245209191,12.079207116080795,58.36350654099382,4.366031350632882,1
,185.75572785563844,27345.174288027636,8.932763593498796,,313.87877126741535,13.420126082226545,56.97484976379481,4.407566169075395,0
,185.8467966778486,14971.949025291871,6.66634287546027,346.48618873704487,418.45359071383103,18.68421531211061,67.71245963073115,5.110414148991792,0
6.945224092344811,220.96004111995595,36438.31087570425,5.55166044710827,337.96389055440017,367.99797743520554,20.16073441639145,53.00772315532328,4.823082013933822,0
5.742110407437118,188.21660401782236,26831.610410687943,6.202721182268095,318.3766763853137,498.14238605275204,9.657360417337259,53.5085226672361,3.323069563743198,0
5.596627849736466,177.21379169764901,17925.352120318876,8.435470110486323,303.7341659167977,552.3087055145292,10.339985594837458,57.82061113251279,5.2351111206857155,0
7.350378986684694,193.63336684342391,26736.085567368842,10.41658888057755,309.41688280220956,557.4956846795276,16.519722226475267,61.07738287187814,3.6639221839230145,0
6.262798867453871,206.88974832096005,31414.525805340723,4.528076190732979,349.73466158479204,567.0272739136024,15.963539778337179,73.02260527159223,4.0125175583490025,0
9.927023723224528,208.49073832297734,19666.992791505276,8.008618310012316,340.2378242732727,482.84243520889055,11.360427034258294,85.8291127991443,4.051733473083127,0
5.381407519092974,175.57430659625325,15371.999944017467,7.457245263944493,312.35493798274183,308.7297975143604,12.178940439069152,,4.364066934823452,0
4.961352728384606,166.25996162297542,22229.230089547444,9.922077892734912,295.131831185993,449.14719149056054,12.001547405946155,63.4279786441529,3.902837833888625,0
6.4570975247378914,192.26494470628745,18340.04680554661,8.832137591649273,335.9701137014056,517.432196800719,23.373265035923396,51.79709967852757,2.6373648851846876,0
6.53936951037342,214.638602791759,21230.431409205084,6.485594270819234,336.9748612668876,532.572784824771,18.263687670794184,90.90808097208014,4.527364378116469,0
6.252410004649734,225.78410088181147,23920.25477822358,7.018164992223185,303.7916880582656,484.58579116039203,13.433505916692638,67.40138415390149,2.7229081605380516,0
7.9673448231111115,180.531706882548,19384.037431525318,9.868237891695319,325.4968478984836,386.055331240947,11.265127234658166,67.27220668185265,4.069358772118035,0
,212.7316900178758,37030.70811993558,5.040319510799422,351.0644583570087,535.3023514515182,15.895048200539577,33.370712678505186,4.825792283459244,0
7.60952119012474,223.2883935684083,40879.789572607275,7.030699301374778,310.63244990609746,370.2708799690314,14.375368304582025,73.75695721230473,3.145842902755236,0
6.887863943894864,173.32502242479376,19947.924178410107,7.488703142936128,334.0980227111919,441.0026116881456,10.780501212803244,89.00549197704643,5.454487652366452,0
9.879071257570804,208.90564522641387,14673.670669338468,6.24024762050264,366.8176388395701,442.3374864089906,19.626021989762194,66.81658138804367,4.218831154474738,0
7.638761770450097,178.2716356163275,18308.502673854095,6.5480978205934415,362.3328716997573,394.18098454523806,11.291787733653564,81.98915623472985,4.496626599284417,0
6.961891686003921,223.59583899581307,31101.684276906355,3.692065358403253,343.8272756683763,530.2214099331032,13.675479715684276,70.43496194366269,3.4467284598639263,0
8.060609623630814,208.04271074179587,15489.325660001314,5.620298799083457,361.97042412905046,423.42083836882773,15.371549685455705,75.44558913152149,3.6009056695460324,0
7.240271791102996,213.42313924496764,23432.96269427995,5.9278681269137286,328.35920602699804,325.3877076397499,14.033552834801071,60.571081276959916,3.832597166985505,0
7.486779708528253,199.67778447255841,25396.01178237689,4.960558357925921,342.45354570885956,444.6785787552245,16.115432356095255,43.14201639724323,5.048833995025392,0
8.410460642866257,234.87652439147607,27554.34526324007,5.68171619688383,362.48956029154095,519.0316251293843,14.482212983251713,55.628499045447064,2.977359946090722,0
6.143921454143699,175.27407595533003,29072.169654214566,12.062536203606816,287.6981570714125,469.9833240211958,13.142492971719093,83.27965820617686,3.4762133035925036,0
6.096179889884819,174.87162930711008,16314.23337543478,8.063020678594038,,435.7837749934654,10.658878247311407,62.08358883537714,5.142471131650314,0
6.3848240094579065,243.6880748737545,39960.298950886354,6.697657120584026,297.1855494832449,437.7279152816007,15.967490194275967,54.93031730064578,4.1449985178161475,0
9.46266601699853,225.3993069787851,12224.624603764092,2.9813789663386965,387.09872005511255,485.697274121007,13.204393795237593,62.29769896087993,2.850183765643185,0
7.868147086463669,199.0359730490921,20434.105735193978,6.210993673823739,337.9160907650076,549.4149828010675,16.50157842370851,,4.315898406460025,0
5.873157137066786,153.67338148945828,21910.763569830207,9.752878651924867,319.35674331995256,352.4560409918505,14.15410960103327,65.23462930138145,5.120887964619865,0
,186.8730136696725,26004.528876604727,8.493528783857071,320.6934845979114,534.1302716281098,19.890025324659916,54.37395592223601,5.14411422012617,0
6.529304448100373,210.0040334970035,28970.08760585726,4.250150948976286,,422.8175562407171,7.091298157253846,83.69015566689606,3.361088406841675,0
5.152203721876962,207.29925980734382,27000.10687986532,6.691806011874911,,350.0049778577277,12.490509286657584,49.852964558844384,4.689842817950895,0
7.858662778844826,210.95475397154036,26703.853473458294,6.509065394637483,341.3418986714621,374.07284473023,8.811986111503131,72.79979790650012,3.42247052094365,0
7.704410252313842,234.63595110392546,22057.379164921553,8.12440319025818,,397.3996597568738,14.897563160881305,50.92043606069325,3.0313643685904275,0
6.728004385653386,201.12689562562372,22888.788064695444,7.663987986322337,319.46349086183164,325.5375394237454,16.788306066307086,58.96122018291547,4.410697353226663,0
10.464502477260321,190.99484831095265,6700.775053800422,6.879857695471123,,498.93191140361955,14.562161354772456,66.70162142674418,4.956358408285043,0
9.112786250314787,205.94107207996652,20868.627979306973,6.962789991381202,330.9342897660254,422.0394949523859,16.1289756490051,77.79653006969701,4.567087633865015,0
8.07980835815327,174.1610935117429,12677.84149561641,7.295211586223173,333.58254177929126,589.5522114074781,14.852225333660726,39.52938650819361,3.6110574411161216,0
7.078659419377965,232.5818483030484,26177.78950840208,3.9143531837208747,334.1611266826414,380.45991776128415,9.633631143578839,41.95193958551776,3.6966401407241243,0
,139.3311517595722,2912.2112468274267,10.338233980802318,343.31802082745713,532.885196073215,11.078341219067113,42.17282405365111,4.093097748782288,0
8.043889299098865,169.68822486897417,8896.195118425881,7.837861188542399,328.93981708544,430.83682506770674,12.26349197146169,76.33424711952472,3.1599493699500583,0
7.040244978430556,192.95598252411202,20988.429409692693,6.422359010887423,320.94884424973674,381.3573498745669,15.396455073466427,88.29846498119494,3.9934097636858277,0
5.483974108801343,166.16183690283327,21144.975257847105,7.607610852809875,322.73309440942603,306.3559038940273,14.171009544203457,64.13652847683716,4.063613621049694,0
8.534406879569957,248.57748244154726,22372.303266771247,2.9937440607391426,366.1462493572561,341.76019789426,14.69290181303245,78.7089366195172,2.5447337011519235,0
7.26659453474728,176.85369633581055,14859.059660678646,8.261778152453603,327.17225244295366,445.0374559516449,19.92370400091363,87.0661309776802,3.357439470656984,0
6.256651147926919,181.0723072514765,16905.80152440072,11.586151077767035,,481.3070515511981,10.639743418752232,74.55724055984957,4.181050752789532,0
7.240351005742477,201.99719579558885,14462.674308376985,6.7371760497044075,314.04313722531634,534.8009877536372,14.213794455179993,82.94581671041593,3.782971899999771,0
8.692115322047213,144.2363578280657,2552.962803650125,9.202633941435824,347.9751368047353,517.4274708823453,13.96342114247642,42.388661324476296,2.283475159435164,0
8.639540977998708,168.61396655389785,7013.211786707304,8.4516010448867,355.2138965988797,419.7888979568657,17.929394624202757,33.641539497275886,4.192932215458884,0
7.179864148534108,180.85421061094956,10859.55375155814,8.263503442433247,341.3024863096711,358.05626352455874,12.065316925324225,83.32991785643361,3.8784473137633277,0
7.163999222574383,203.78159785067467,34226.072126574334,9.412034556261546,320.25891722842846,415.5775126558978,16.221043742398706,90.18420845027126,3.3543222667273684,0
8.926113143092786,189.98794704947557,15249.620244390508,7.07622168565009,341.52687340850866,361.90162840396465,21.278094527630742,,2.752134121425607,0
6.35311030182946,206.2698099355494,18409.037315470432,3.723776180465787,348.20986313265814,389.68323436473815,13.20542544756654,60.29134211114647,2.856175486931272,0
6.681553567542745,238.51244061504582,26132.21181192403,6.30445910663101,309.23700929091484,326.02622671724384,8.13822749145828,46.08726015972748,2.9567480753018724,0
5.44532598066911,201.37945912207348,28001.11817880314,7.208945954961548,331.58748389562743,365.09158719285347,11.788776569693823,65.94456630272555,3.946989523134861,0
7.539881892843843,185.82597533815368,21575.245220759803,7.442998712138735,333.07963014214306,444.11663259163385,15.830564782291447,49.06797746408835,4.531593669500014,0
,199.91801362570047,15335.511432930905,8.092377054691525,303.3271816401638,399.6054464673591,11.821736280989512,58.22229339817834,4.482459763675931,0
4.370476580258797,188.6540372531146,29542.338165335546,8.117114132677262,301.02218217666064,456.3084538577487,16.34683847675535,46.69694092362607,4.64938203413864,0
10.316400384553162,217.2668424334475,10676.508475429378,3.445514571005745,397.7549459751925,492.20647361771086,12.812732207582542,72.28192021570328,3.4073494284238364,0
6.599593818953803,198.32326081645198,21078.887166441473,6.23423148205243,331.49563679988063,447.9877914293426,12.93630432875392,59.833619304688185,4.702310752770497,0
4.197583589415031,189.47367665563826,31292.127703674854,7.105204272353481,,370.7714128060414,11.986401814687156,50.3228304212554,5.206480177207682,0
7.920794564373236,173.35715056714022,13454.634777245552,6.947895137367302,356.76811934454196,471.36869455432117,16.47783972341182,68.00050835002364,3.3743265226271983,0
6.330732765446402,166.73800899675925,18397.199408096025,8.076426482257103,,436.9917521078011,12.905188648425337,67.64855612214467,3.9400004233930668,0
,181.29612506605463,23433.90177406979,7.729588419260772,,329.740861722908,12.275713323952402,38.75679771996282,5.128346524187511,0
7.76414261000218,186.13243188501775,25926.075642581047,8.011206635842331,,399.13171794893873,22.84652910661083,35.24367838874416,4.105178268056135,0
8.237142633897012,190.05969494125802,20015.39810593454,8.385216673487097,356.0917613374257,377.68209716505174,17.740943635820486,37.71387806029169,4.93910944137509,0
5.6792341150880805,188.18869614919663,35643.18120775992,8.882653709374503,322.1693829985104,256.3025585111134,15.000259839191983,,2.3395727358561844,0
7.417570368300503,193.7718783685728,23207.092841191657,7.472115295676342,,496.1051876371823,15.744352939882049,73.18747547241344,4.671557881112399,0
4.775983438506525,196.27396370686995,19185.79187714887,4.942929900651313,329.1439120958413,459.0835567812651,13.37094975238972,84.58424963544294,4.382161618971923,0
7.865094970430806,210.0392942912845,14310.62330102154,6.612899591983341,,403.36059590961617,12.879341147473781,74.13478782022871,4.795025554920153,0
5.903465715091598,201.8640323463781,25394.104720299747,7.692154202402315,313.648071698207,434.7197471895089,18.006702642749303,59.97215952878875,4.5870867193147005,0
7.705711006313976,178.92285762430564,18476.619165976248,8.226228135087709,334.88991057789354,518.0433689948433,10.638798358915722,63.15748918774163,3.8619560774085047,0
7.815121777828159,190.3139043160345,20229.108150263175,9.186893055149625,335.6387256514536,379.2228730386165,14.979347629638767,73.42542758533133,3.096163272201657,0
6.139743031734375,168.44421445078433,23894.136009615126,9.49458169766203,318.0260869386588,494.1291249442764,19.11602216327003,60.26476691187036,3.841221573687875,0
5.041405027891031,193.16785349406788,17342.3140789379,7.842974787706206,322.1069974621493,444.4534957423296,17.472788484952957,66.54219804427565,4.543685761333924,0
8.675192691679182,200.73594119781822,15049.584198812629,8.630380615158643,356.8054650244746,441.2980876471255,17.85305375302056,74.58651129713867,4.978575359632432,0
7.6893580036123765,221.35688549113001,30253.851102579432,6.269309000717355,320.47810589685275,529.7465287886901,17.97327720957753,84.69636557466985,4.978556094767624,0
8.57012912066282,200.07187478771368,9782.344284281311,5.661696966941969,,511.16151114197817,11.856089044896237,66.04841335142315,4.60440456098565,0
5.6717623259348064,184.78184191345002,17527.716725719834,5.314759315288798,339.0564796128674,409.4793778671879,15.196045126347599,31.941831210878476,3.2686935067638117,0
6.624806427804383,204.342927508927,21443.264748755573,5.980401833086066,312.3152294325907,412.9967633675452,11.965106841487454,62.52033322533455,2.8409107556338893,0
6.541007699013848,195.56688949362348,29616.492869322887,7.108628055021516,328.9985402091007,530.7996675336756,11.899397834129331,68.14144556672346,2.355934229271096,0
,169.18873565554355,18408.294971393894,5.131839261435882,342.9376748915926,350.89436180397325,19.334232111601352,86.67732848500506,6.739,0
9.241197563363231,223.69135024663237,21610.58129692349,4.1161831359475975,,480.01305630402186,12.72542757579555,65.55070439357391,5.265728857736182,0
,162.62628692579722,21318.96168510506,7.575278808242918,289.20840765703315,457.81155562299114,7.477315032605759,60.238477842541286,4.514981623747227,0
6.340809022225877,158.3427412395423,15288.213773747355,7.599751702318177,342.4477002050769,334.93730220345196,9.237117976374748,38.10391717258014,5.4586096902322225,0
5.980357226763917,181.25870473997048,11826.294275033133,3.6885044472210997,356.1666134614901,543.347976436273,8.82868891916479,60.20638096691073,4.24724014869094,0
7.605978830252509,172.19813608401975,10930.055670692473,8.432638578614592,,400.7061608231096,12.560446199517571,51.64377993383599,3.242849929074104,0
6.427512442841498,178.32655536456488,25993.711405769885,7.2945540703790535,329.6952227420036,566.7547237759687,11.974270241512158,60.73672331316109,6.032994877321904,0
,196.24885743929997,17909.365782253528,3.6722705329531427,,417.2873151070302,14.557068395130727,57.734652478816095,3.888235227107233,0
6.109073311509666,191.75557141833468,26853.949493176107,9.064612799735334,312.2019838188006,375.54736167496,15.514032977701902,73.78968300991471,4.881101138250652,0
5.842933080915621,168.29528712076493,19156.123132395467,6.878347938601747,331.4776492735007,506.75680774199674,14.526151009052683,80.42371544528775,4.143224936339837,0
5.367546490440581,175.43281939477444,29009.010821013286,6.4814437212865865,,463.47842493723005,19.37023363140878,67.2862078045105,4.267189590792987,0
5.345887146753815,184.78457471638646,22274.368371630822,9.72710331796349,319.0304951001364,492.1354892509559,11.89467312669234,87.29768614279809,2.9503609427959407,0
5.386307352101625,212.59299050856038,40149.316556861646,8.124231912485545,318.7916672292244,355.5464203360061,17.348801665880217,64.21090504359704,3.6625634650940584,0
9.919478425557038,207.0655873426311,16544.275591098198,7.03931085119713,363.0368508408951,278.75320382972455,17.052539599568945,44.299534020894555,4.117488039506429,0
,218.302176410988,42061.322799299975,6.331177450734106,324.541596304084,503.1392454736291,15.712138692949338,48.497825625990735,4.328026356733113,0
7.121458434633312,204.16413945503433,20574.36425799319,7.089146215051552,,353.927593178135,16.48815636805159,57.02278309273484,3.7746005260862687,0
9.418296121790158,173.6402158219489,8777.686783625666,8.456177900240938,358.29206415435345,596.8258366273537,16.78521506775212,105.27245577681984,4.604633153598903,0
7.4571647584143115,263.03670448344104,31085.08343340377,1.6839925807280034,,584.604353693162,11.809444002627572,45.50136205249078,4.106543051529011,0
5.272227560197716,206.3131847013754,42210.88523695676,8.84971666468826,,410.6485371885456,11.92799852904733,46.54036847135235,5.068556188550558,0
7.138586781331626,180.9037778123287,9727.653170396703,5.706428619635071,,399.95483336316744,15.952392797162702,67.70284899221899,3.272429761063929,0
8.805177745264922,157.23198163521266,4728.650671023337,8.848262223584083,356.77363753195107,299.27977468951804,9.439925286404218,61.64059674266319,5.17620506921009,0
8.003031485090926,186.46308214058988,15007.272681730627,7.697323746237285,355.7260064460456,561.6131872428542,10.153232867574502,67.00035050057923,3.1375512055381387,0
7.157337864026239,214.01010106562407,23718.55201117202,3.9243668930579387,343.764376878261,506.89965696293496,15.446048987220365,,5.183622114589742,0
6.42736514447551,202.94497913771386,20920.25156102137,5.527620653059023,338.58235390848114,332.61275193439326,12.809023966709276,75.10133404297275,3.568823153057529,0
6.124672270969831,179.57975245979594,27951.613070026902,8.075626885846768,303.6469276155788,467.17182201821845,13.835116679864484,69.01748768088481,3.6310067093818326,0
8.45790103691031,228.7321522076208,16061.590097622857,4.142485398906173,356.30482527606006,370.71210755002613,14.06171029149533,82.36469150915318,4.9142760948250785,0
5.772197393568782,200.14497076398357,27840.694210094436,7.132239772698276,318.6434911867856,414.01504317282183,15.55010137507412,62.52127368938679,3.0789858386712936,0
,220.97604896937304,11562.435509561536,6.033392288744586,359.1869011960677,406.4663850226815,14.14931749164407,59.37321782034496,4.589161805096586,0
6.760790523068997,192.14262050341412,19089.94855741646,4.364521410095469,345.0188971500478,457.5548271822209,13.272525976818486,,4.905490433324554,0
7.895045662146321,174.69268540353738,10465.261601336148,7.668315445257313,350.5354180037599,472.0429123738178,14.633908965175806,60.86223373450165,3.084431232538585,0
8.57673992840484,221.15025834839855,24897.28660152616,6.222626355657602,341.80921002119294,389.29278450389296,15.952131653170568,36.08258309992004,3.9161147325276127,0
5.596729817575806,229.29509813327934,44652.36387224059,6.500953108308197,323.99904902734613,424.2570132514406,12.36182677430287,40.4120976909975,3.8261581905147173,0
8.145632374254966,218.44080422593177,31350.27576547941,5.507649677768669,334.64488735974936,376.66987772047145,14.88630502948024,52.415774652554695,4.3075475185529974,0
6.665495068276907,222.48777206240766,25319.913867098738,4.970958566316776,339.0597495868991,318.5643303881261,19.368697905911915,72.71677464001053,3.9284953923845762,0
6.499067997822331,173.7688739026883,23734.846211102882,9.009055719782307,330.1646815742019,593.5617555564522,13.986293646632873,63.69387601471134,4.355880124898533,0
9.735889387811044,209.76151279365297,10897.150288987916,6.106566875517484,358.19312075764196,449.3677902049433,13.911645427699227,47.10018614354204,5.573210318927751,0
9.268281894641783,204.36048528423498,14333.53802380583,9.070126286573686,328.2979467927449,431.4754121843943,11.934801935396024,90.9017997166344,5.255703381928599,0
,180.89303572718228,17705.608615915477,6.2233121801062214,350.1952531204174,447.93712304214415,10.461024655155256,32.074863481955944,3.9991254999566994,0
10.059642098512771,175.87582782814636,5232.913253564904,9.674174823427954,,477.9837556664739,16.47052774185039,62.60455113782194,3.81878876006795,0
6.475885398609551,177.29494944025316,16532.82882248396,10.096587966022385,305.24894474554037,466.6494199714444,6.776145723392403,65.14649030131608,4.30611297137217,0
6.096128347500615,200.6462242393609,16932.577102767227,6.542206355156571,,404.46005201903114,9.063963653309258,84.0571005423194,2.9564474781653636,0
6.297845634002767,214.21457410190632,21022.8350298754,7.258721932993848,331.8219770182329,434.0487021835571,15.872182184230098,64.84690478735237,1.6805540245774622,0
5.284096687429166,185.70549232396007,26532.73725453348,6.132545673577182,328.13958165742036,543.1817477191589,17.398464760103423,47.06639219544294,4.800963142409066,0
8.269944709732332,192.0037756898031,11889.217747239341,8.377233431257475,345.9873539414137,405.34060889658616,17.395661993474732,85.44498455908746,3.076479932155731,0
6.0395677903077996,246.69285470996635,39489.009736300795,3.1949687604769608,,357.98631255710114,13.239355515057184,78.40453380500972,4.206835504487218,0
6.243279004222159,171.1038863509001,19605.029574738513,8.268229135226209,,512.8947170908859,17.21841730353856,53.60972652129192,3.472839212514484,0
8.214099764451955,192.17712656848596,12819.87543649163,7.536023170642026,343.477261505328,418.6787646694522,13.35260403310457,86.97810125499836,3.3818639095118863,0
,205.6387902697325,39742.970329359705,4.66052847082034,323.95649205808826,509.5464193025853,11.67484981862134,55.04267884602287,3.9167455268933384,0
,233.020133595047,27071.118618299002,6.220936450835245,298.11264499527624,357.1196221086572,16.76894519552127,51.284400500322874,4.284878629001862,0
,220.5525236026964,28135.07683795839,7.97809811440548,307.65245146884837,421.46425315305595,17.53229783616615,86.84809787970056,3.5695702663176174,0
9.836030547126414,230.47192153993083,16103.360549293071,5.599314066414057,,300.0624865683152,14.383718429700934,61.93929664896926,4.219118007986666,0
8.719764331543185,219.77889849178385,30681.120257939834,7.26876508884632,340.91849040741107,481.8534151940728,9.151209132982274,50.17859553556299,2.887725422454221,0
7.009601694292698,220.56199596960943,18628.696825146977,6.7816803970459185,,397.99610295937634,14.80867448166714,77.7635337907762,3.121944851326298,0
6.492638846153852,172.8639603240125,14625.561362859704,7.736569500362128,349.40405718167335,652.5375916144461,10.212058209222278,56.94972416875552,4.667770161467155,0
7.8145243207535575,180.34730837108663,17516.69936246287,7.489006437759974,352.2770291239511,370.0113728879427,14.28931978724978,80.88242514252853,2.901699555775163,0
9.652562935021928,205.206058601135,8508.153729977339,4.945416598638363,386.54118470183,392.76745284317826,12.446539133432395,53.898036570483924,3.192569798875329,0
8.007541219554257,151.73632191206693,8864.686480286256,11.251507349038166,,447.4843610277257,12.412691164547766,,5.250173060134276,0
,170.55008775515626,17561.272835697117,8.320209558082848,349.2919541577504,374.46384790951623,10.989145667060313,73.70144876048604,3.716659340751803,0
,204.7349975348732,33798.10895559447,6.578160636500236,,426.0805224202867,13.940220861276373,69.05166195667726,3.8451271657169954,0
7.386837696427604,189.5958143192247,29122.696996932584,8.420763302362689,321.5677644592065,458.0441705053527,17.19694309507497,56.76991473160852,4.816705216346371,0
5.497580321451809,204.68286959451092,29493.42296740954,7.60413034942968,323.60878586364134,476.8444591180018,16.672414601190724,83.41383836494889,5.060114928661615,0
6.057828113719532,230.71769333077793,44868.45836802399,6.443391565892092,,397.2367838901215,14.037903158503354,76.70160915731434,3.2922492668733674,0
,222.82121305829864,23879.22675685417,5.082356627955027,,382.75796556357153,15.856062237972026,66.2704766771235,4.235174415004401,0
6.268953336634952,185.70664661048806,24769.511393738707,6.717666040541136,318.22794217017383,534.5408374618635,13.628865444568532,69.13921994306932,4.6744959728986775,0
,190.92925578314413,20661.411062730385,10.175483776027445,299.34557629198434,471.06263985090004,9.225985272690082,60.02352277328647,4.969149725035601,0
6.284984822452388,196.77505624996635,29213.62038620881,8.52879260890159,334.4777947541068,574.5406714988471,11.095892522143686,,5.70328774274241,0
9.043095631701522,181.56666281388723,8273.59197053936,6.7010419208711065,,372.55121903981683,9.762360818326329,65.2163378646853,4.008499340500041,0
8.523062078756436,201.60849253061022,24207.29802654832,7.220716206607642,,436.6259903050163,15.740638732220361,63.310502745681916,5.112376365006609,0
,183.4648531176378,19998.85901868015,7.151888696454071,337.53953263765624,294.84680153384915,10.088668007024978,66.29916222466287,4.183319910746318,0
,193.4002675486307,30630.759939174313,6.873568148176786,342.19323950474114,430.39560039453903,17.446818223391574,49.88365315949827,2.913048442998909,0
4.029052709937867,203.38685650310157,42327.16801603931,8.550483092447966,279.67525562479693,503.7324283021422,13.758835833706883,46.3840637682621,4.179656266918069,0
6.412707041754053,204.35809685056074,32333.841542219612,5.204084472211437,345.71750030275956,389.2152949435972,11.14503976880576,91.20486667502402,5.014144884495,0
6.276294989981585,184.95205738489005,28653.47234174889,6.519434941013332,335.2577772874467,470.42967591266074,11.198483060942408,,4.342759276850004,0
7.648877927703538,188.50697741610026,22510.9750698624,8.617208146755678,,393.2935389967264,12.854519109800378,73.31350293073262,4.953533862998418,0
5.548181849115771,204.25989937053498,39997.783697493665,7.027226155631311,319.20293529760403,431.9724288771597,15.40039620342526,41.95229157332619,3.9454604837243155,0
,216.67561866505707,17870.31524621836,6.613386703486959,338.4159388402872,438.13210350537105,15.44149004728854,83.2727357518898,2.604959924643713,0
7.4686170188765795,240.34530524060082,36701.97434743677,4.536412951344509,339.2213511911472,453.2113664209743,16.106515109540396,67.95249572667734,3.384178840922889,0
,179.1494467023561,21051.365376288843,8.887846237973163,296.949069652605,418.269806221273,18.80051562615614,92.09600003604797,3.7647035935008923,0
7.9181504708531385,214.18661094783613,23823.492887703942,7.290877675600362,341.17332171858976,411.4244825713205,19.5850018943529,25.05737465521338,4.028958007331559,0
,191.7642561265863,10830.80124539962,6.362889370429761,,492.2003089527555,17.291645155864842,43.27254515821943,4.26677539510979,0
,181.3746513093469,14579.822072625859,5.4350581943960865,,308.79251460626085,9.545091692868425,60.21464668959234,4.161749271319296,0
5.433242116512631,201.78124550414302,31157.110167053717,7.286392323989023,304.4252752003144,451.557177709948,10.842095158854647,87.63401317906403,3.675717672978606,0
8.339511610034751,202.2016241790341,21295.749878708946,5.618116052890735,,428.9503287807242,15.491387491611249,81.3153266808257,4.827704246705364,0
6.715719087979793,195.19059854334432,19966.744696524027,7.744695762882315,354.2089231882362,411.7955028861899,17.323080725346756,67.98174060045571,2.443008005777361,0
6.0980120899463275,211.45401031110435,39352.77583836346,6.212191253207703,,488.1413127215997,11.791840273106061,46.928041333003634,4.590616740729233,0
6.576845323081143,156.22176808976658,12772.095750375795,9.759897651507405,341.7493777183877,418.9724665928773,10.382252653107571,78.3051797103557,3.7713135180813815,0
4.681098760235678,220.47612607659403,38748.41134555242,4.65251383340415,306.4511896424614,442.5305081273516,10.941269894858294,,4.125750332990424,0
8.151215310423664,219.56004997568738,13699.680707842788,3.8044282993197447,,460.52873600352905,14.951295013634422,79.63426080894891,3.523980505672175,0
,226.5483539155369,13584.49033849808,4.1906962110019705,374.15762079529134,335.37821151987544,9.147436118854102,82.86492862981396,2.364558911796688,0
,220.83603482920762,27319.569029946357,4.507101600118199,329.99718827271676,463.9651678344625,13.986735330572117,,5.666547310958305,0
5.669689566349437,194.13006899279054,20081.537954466112,6.77810364227845,,403.9899201737513,18.28480665026774,,3.5921334240895173,0
6.624943599869574,185.4109329251336,16360.566298166472,9.47284496887071,320.8465068608219,458.9239774232179,12.488006915884569,40.95997373565445,3.5466963721784297,0
8.273643584335904,188.16075105389115,11120.701045500731,7.410890857875185,346.31977379444396,344.15496462366247,15.314879171447387,89.44685002012261,3.331583734603577,0
,241.89551463867187,25717.936177979973,4.239997134523971,369.54114298782275,474.9374695635352,15.306062668023685,48.374211615683336,4.306218230824751,0
,221.6200579958312,11954.700730487684,6.657053081055688,,391.2387137269312,12.961432513382476,,3.2820613930954394,0
10.509668629307154,213.87687254040787,16786.925405599108,6.624220206292342,,411.2169780969667,16.59093153291093,67.74551458871626,3.505078834160683,0
5.1714340940560835,207.28053076460185,44612.751358310634,7.287925242270102,300.2542576645056,552.907589514154,12.723724502994912,52.23773579891306,2.949431503010539,0
6.964198299767605,193.75327979898748,27408.499332481802,10.18460459991426,307.6945220861755,302.94043324888753,15.889649588055818,78.0767379802981,2.3956831824148326,0
6.548796520596996,205.1681610439848,13584.900245458712,3.777648006694034,,327.9673430235868,15.627514479204763,51.85036617441004,4.197305124934162,0
